A00000,กฟน.1 จ.เชียงใหม่,,,,,,,,,,
E05301,กฟอ.ยางตลาด,,,,,,,,,,
E05302,กฟอ.ฆ้องชัย,,,,,,,,,,
E06101,กฟจ.ร้อยเอ็ด,,,,,,,,,,
E06102,กฟอ.จตุรพักตรพิมาน,,,,,,,,,,
F04102,กฟอ.ลำดวน,,,,,,,,,,
F04104,กฟอ.จอมพระ,,,,,,,,,,
F04106,กฟอ.สนม,,,,,,,,,,
F04301,กฟอ.ศีขรภูมิ,,,,,,,,,,
F04303,กฟอ.สำโรงทาบ,,,,,,,,,,
F04401,กฟอ.ท่าตูม,,,,,,,,,,
F04406,กฟอ.ชุมพลบุรี,,,,,,,,,,
F04601,กฟอ.รัตนบุรี,,,,,,,,,,
F04602,กฟก.โนนนารายณ์,,,,,,,,,,
F05101,กฟอ.นางรอง,,,,,,,,,,
F05108,กฟอ.ปะคำ,,,,,,,,,,
F05201,กฟอ.ประโคนชัย,,,,,,,,,,
F05204,กฟอ.พลับพลาชัย,,,,,,,,,,
F05301,กฟอ.หนองกี่,,,,,,,,,,
F05401,กฟอ.ละหานทราย,,,,,,,,,,
F05402,กฟย.โนนดินแดง,,,,,,,,,,
F05501,กฟอ.บ้านกรวด,,,,,,,,,,
F06101,กฟอ.ปากช่อง,,,,,,,,,,
F06102,กฟต.กลางดง,,,,,,,,,,
F06107,กฟต.คลองม่วง,,,,,,,,,,
F06201,กฟส.หมูสี,,,,,,,,,,
F07101,กฟอ.สีคิ้ว,,,,,,,,,,
F07201,กฟอ.สูงเนิน,,,,,,,,,,
F07301,กฟอ.ด่านขุนทด,,,,,,,,,,
F07302,กฟก.เทพารักษ์,,,,,,,,,,
F08101,กฟอ.บัวใหญ่,,,,,,,,,,
F08105,กฟอ.แก้งสนามนาง,,,,,,,,,,
F08106,กฟอ.บัวลาย,,,,,,,,,,
G05301,กฟอ.องครักษ์,,,,,,,,,,
G06101,กฟจ.ปทุมธานี,,,,,,,,,,
G06301,กฟอ.สามโคก,,,,,,,,,,
G07101,กฟอ.อรัญประเทศ,,,,,,,,,,
G07103,กฟอ.ตาพระยา,,,,,,,,,,
G07105,กฟก.โคกสูง,,,,,,,,,,
G07301,กฟอ.วัฒนานคร,,,,,,,,,,
G07302,กฟอ.คลองหาด,,,,,,,,,,
G08101,กฟฟ.รังสิต,,,,,,,,,,
G09101,กฟอ.เสนา,,,,,,,,,,
G09104,กฟอ.บางบาล,,,,,,,,,,
G09105,กฟอ.บางซ้าย,,,,,,,,,,
G09201,กฟอ.ผักไห่,,,,,,,,,,
G09301,กฟอ.ลาดบัวหลวง,,,,,,,,,,
G09302,กฟอ.บางไทร,,,,,,,,,,
G10101,กฟอ.พระพุทธบาท,,,,,,,,,,
G10103,กฟอ.หนองโดน,,,,,,,,,,
G11101,กฟอ.ท่าเรือ,,,,,,,,,,
G11102,กฟอ.บ้านหมอ,,,,,,,,,,
G11103,กฟอ.ดอนพุด,,,,,,,,,,
G12101,กฟอ.กบินทร์บุรี,,,,,,,,,,
G12104,กฟต.วังตะเคียน,,,,,,,,,,
G12201,กฟอ.นาดี,,,,,,,,,,
H04302,กฟอ.บ่อไร่,,,,,,,,,,
H04401,กฟอ.เกาะช้าง,,,,,,,,,,
H04501,กฟส.คลองใหญ่,,,,,,,,,,
H05101,กฟจ.ฉะเชิงเทรา,,,,,,,,,,
H05103,กฟต.เทพราช,,,,,,,,,,
H05104,กฟอ.บ้านโพธิ์,,,,,,,,,,
H05201,กฟอ.บางน้ำเปรี้ยว,,,,,,,,,,
H05203,กฟต.ดอนฉิมพลี,,,,,,,,,,
H05301,กฟอ.บางคล้า,,,,,,,,,,
H05303,กฟก.คลองเขื่อน,,,,,,,,,,
H05401,กฟส.บ้านคลองเจ้า,,,,,,,,,,
H05501,กฟอ.แปลงยาว,,,,,,,,,,
H06101,กฟก.เมืองพัทยา,,,,,,,,,,
H06102,กฟบ.เกาะล้าน,,,,,,,,,,
H07101,กฟอ.ศรีราชา,,,,,,,,,,
H07103,กฟอ.เกาะสีชัง,,,,,,,,,,
H08101,กฟอ.พนัสนิคม,,,,,,,,,,
H08201,กฟก.เกาะจันทร์,,,,,,,,,,
H08301,กฟส.บ่อทอง,,,,,,,,,,
H09101,กฟอ.แกลง,,,,,,,,,,
H09103,กฟต.กร่ำ,,,,,,,,,,
I03502,กฟอ.สังขละบุรี,,,,,,,,,,
I03701,กฟอ.ด่านมะขามเตี้ย,,,,,,,,,,
I03801,กฟต.ลาดหญ้า,,,,,,,,,,
I03802,กฟอ.ศรีสวัสดิ์,,,,,,,,,,
I03803,กฟต.ท่ากระดาน,,,,,,,,,,
I04101,กฟจ.สมุทรสาคร,,,,,,,,,,
I04301,กฟต.โคกขาม,,,,,,,,,,
I05101,กฟอ.สามพราน,,,,,,,,,,
I06101,กฟอ.บ้านโป่ง,,,,,,,,,,
I06102,กฟต.หนองปลาหมอ,,,,,,,,,,
I06103,กฟต.กรับใหญ่,,,,,,,,,,
I07101,กฟอ.อู่ทอง,,,,,,,,,,
I07102,กฟต.สวนแตง,,,,,,,,,,
I07201,กฟอ.สองพี่น้อง,,,,,,,,,,
I07202,กฟต.ทุ่งคอก,,,,,,,,,,
I08101,กฟอ.กระทุ่มแบน,,,,,,,,,,
J04301,กฟอ.ทับสะแก,,,,,,,,,,
J04401,กฟอ.กุยบุรี,,,,,,,,,,
J05101,กฟจ.ชุมพร,,,,,,,,,,
J05103,กฟอ.กระบุรี,,,,,,,,,,
J05301,กฟอ.ท่าแซะ,,,,,,,,,,
J05302,กฟอ.ปะทิว,,,,,,,,,,
J05303,กฟต.ดอนยาง,,,,,,,,,,
J05401,กฟฟ.ปากน้ำชุมพร,,,,,,,,,,
J06101,กฟจ.ระนอง,,,,,,,,,,
J06102,กฟอ.พะโต๊ะ,,,,,,,,,,
J06103,กฟอ.กะเปอร์,,,,,,,,,,
J06104,กฟอ.ละอุ่น,,,,,,,,,,
J06105,กฟอ.สุขสำราญ,,,,,,,,,,
J07101,กฟอ.หัวหิน,,,,,,,,,,
J07102,กฟต.หนองพลับ,,,,,,,,,,
J08101,กฟอ.ปราณบุรี,,,,,,,,,,
J08102,กฟก.สามร้อยยอด,,,,,,,,,,
J08103,กฟต.ปากน้ำปราณ,,,,,,,,,,
K03403,กฟต.เกาะสุกร,,,,,,,,,,
K03404,กฟอ.หาดสำราญ,,,,,,,,,,
K04101,กฟจ.กระบี่,,,,,,,,,,
K04104,กฟอ.เขาพนม,,,,,,,,,,
K04107,กฟย.บ้านเกาะพีพี,,,,,,,,,,
K04108,กฟต.อ่าวนาง,,,,,,,,,,
K04201,กฟอ.อ่าวลึก,,,,,,,,,,
K04202,กฟอ.ปลายพระยา,,,,,,,,,,
K04301,กฟอ.คลองท่อม,,,,,,,,,,
K04302,กฟอ.ลำทับ,,,,,,,,,,
K04401,กฟอ.เกาะลันตา,,,,,,,,,,
K04501,กฟอ.เหนือคลอง,,,,,,,,,,
K05101,กฟจ.พังงา,,,,,,,,,,
K05103,กฟอ.ทับปุด,,,,,,,,,,
K05301,กฟอ.ท้ายเหมือง,,,,,,,,,,
K05401,กฟอ.ตะกั่วทุ่ง,,,,,,,,,,
K06101,กฟจ.ภูเก็ต,,,,,,,,,,
K06401,กฟต.ฉลอง,,,,,,,,,,
K07101,กฟอ.ทุ่งสง,,,,,,,,,,
K07102,กฟอ.นาบอน,,,,,,,,,,
K07104,กฟอ.บางขัน,,,,,,,,,,
K07201,กฟอ.ฉวาง,,,,,,,,,,
K07202,กฟอ.พิปูน,,,,,,,,,,
K07205,กฟอ.ถ้ำพรรณรา,,,,,,,,,,
K07301,กฟอ.ช้างกลาง,,,,,,,,,,
K07401,กฟอ.ทุ่งใหญ่,,,,,,,,,,
K08101,กฟอ.เกาะสมุย,,,,,,,,,,
L04101,กฟจ.สงขลา,,,,,,,,,,
L04401,กฟอ.สิงหนคร,,,,,,,,,,
L05101,กฟจ.สตูล,,,,,,,,,,
L05105,กฟอ.ท่าแพ,,,,,,,,,,
L05201,กฟอ.ละงู,,,,,,,,,,
L05202,กฟอ.ทุ่งหว้า,,,,,,,,,,
L05301,กฟอ.ควนกาหลง,,,,,,,,,,
L05302,กฟอ.มะนัง,,,,,,,,,,
L06101,กฟจ.พัทลุง,,,,,,,,,,
L06102,กฟอ.เขาชัยสน,,,,,,,,,,
L06103,กฟอ.กงหรา,,,,,,,,,,
L06201,กฟอ.ตะโหมด,,,,,,,,,,
L06203,กฟอ.บางแก้ว,,,,,,,,,,
L06204,กฟอ.ป่าบอน,,,,,,,,,,
L06301,กฟอ.ควนขนุน,,,,,,,,,,
L06304,กฟอ.ศรีบรรพต,,,,,,,,,,
L06306,กฟอ.ป่าพะยอม,,,,,,,,,,
L06401,กฟอ.ปากพะยูน,,,,,,,,,,
L07101,กฟอ.หาดใหญ่,,,,,,,,,,
L07104,กฟอ.บางกล่ำ,,,,,,,,,,
L07301,กฟอ.รัตภูมิ,,,,,,,,,,
L07302,กฟอ.ควนเนียง,,,,,,,,,,
L07401,กฟอ.นาหม่อม,,,,,,,,,,
A09102,กฟอ.แม่วาง,,,,,,,,,,
A09301,กฟอ.หางดง,,,,,,,,,,
A10101,กฟอ.เทิง,,,,,,,,,,
A10105,กฟอ.ขุนตาล,,,,,,,,,,
A10112,กฟอ.พญาเม็งราย,,,,,,,,,,
A10201,กฟอ.เชียงของ,,,,,,,,,,
A10204,กฟอ.เวียงแก่น,,,,,,,,,,
A11101,กฟอ.สันทราย,,,,,,,,,,
A11201,กฟอ.พร้าว,,,,,,,,,,
A12101,กฟอ.แม่ริม,,,,,,,,,,
A12108,กฟอ.สะเมิง,,,,,,,,,,
A12201,กฟอ.เชียงดาว,,,,,,,,,,
A12203,กฟอ.เวียงแหง,,,,,,,,,,
A12301,กฟอ.แม่แตง,,,,,,,,,,
A12305,กฟต.ป่าแป๋,,,,,,,,,,
A13101,กฟอ.เกาะคา,,,,,,,,,,
A13102,กฟอ.เสริมงาม,,,,,,,,,,
A13201,กฟอ.เถิน,,,,,,,,,,
A13202,กฟอ.สบปราบ,,,,,,,,,,
A13203,กฟอ.แม่พริก,,,,,,,,,,
A13301,กฟอ.แม่ทะ,,,,,,,,,,
A13401,กฟอ.ห้างฉัตร,,,,,,,,,,
A14101,กฟอ.จอมทอง,,,,,,,,,,
A14102,กฟอ.ดอยหล่อ,,,,,,,,,,
A14103,กฟอ.แม่แจ่ม,,,,,,,,,,
A14201,กฟอ.ฮอด,,,,,,,,,,
A14202,กฟต.บ่อหลวง,,,,,,,,,,
A14203,กฟอ.ดอยเต่า,,,,,,,,,,
A14204,กฟอ.อมก๋อย,,,,,,,,,,
A15101,กฟจ.เชียงใหม่ 2,,,,,,,,,,
A15201,กฟอ.ดอยสะเก็ด,,,,,,,,,,
B08202,กฟอ.นาน้อย,,,,,,,,,,
B08204,กฟอ.นาหมื่น,,,,,,,,,,
B08301,กฟอ.ปัว,,,,,,,,,,
B08302,กฟอ.ท่าวังผา,,,,,,,,,,
B08303,กฟอ.ทุ่งช้าง,,,,,,,,,,
B08304,กฟอ.เชียงกลาง,,,,,,,,,,
B08305,กฟอ.เฉลิมพระเกียรติ,,,,,,,,,,
B08306,กฟอ.สองแคว,,,,,,,,,,
B08307,กฟอ.บ่อเกลือ,,,,,,,,,,
B09101,กฟอ.แม่สอด,,,,,,,,,,
B09102,กฟอ.ท่าสองยาง,,,,,,,,,,
B09103,กฟอ.แม่ระมาด,,,,,,,,,,
B09104,กฟอ.พบพระ,,,,,,,,,,
B09105,กฟอ.อุ้มผาง,,,,,,,,,,
B10101,กฟอ.ตะพานหิน,,,,,,,,,,
B10201,กฟอ.บางมูลนาก,,,,,,,,,,
B10205,กฟก.ดงเจริญ,,,,,,,,,,
B10301,กฟอ.โพทะเล,,,,,,,,,,
B10302,กฟก.บึงนาราง,,,,,,,,,,
B10401,กฟอ.ทับคล้อ,,,,,,,,,,
B11101,กฟอ.สวรรคโลก,,,,,,,,,,
B11102,กฟอ.ศรีนคร,,,,,,,,,,
B11201,กฟอ.ทุ่งเสลี่ยม,,,,,,,,,,
B11301,กฟอ.ศรีสัชนาลัย,,,,,,,,,,
B12101,กฟอ.ขาณุวรลักษบุรี,,,,,,,,,,
B12102,กฟย.บึงสามัคคี,,,,,,,,,,
B12201,กฟส.คลองขลุง,,,,,,,,,,
B12202,กฟย.ทรายทองวัฒนา,,,,,,,,,,
C08501,กฟอ.หนองม่วง,,,,,,,,,,
C08502,กฟย.โคกเจริญ,,,,,,,,,,
C09101,กฟอ.หล่มสัก,,,,,,,,,,
C09102,กฟต.บ้านกลาง,,,,,,,,,,
C09103,กฟต.แคมป์สน,,,,,,,,,,
C09104,กฟอ.น้ำหนาว,,,,,,,,,,
C09201,กฟอ.หล่มเก่า,,,,,,,,,,
C09202,กฟต.ตาดกลอย,,,,,,,,,,
C10101,กฟอ.ตาคลี,,,,,,,,,,
C10103,กฟต.ช่องแค,,,,,,,,,,
C10105,กฟต.หัวหวาย,,,,,,,,,,
C10201,กฟอ.ตากฟ้า,,,,,,,,,,
C11101,กฟอ.ลาดยาว,,,,,,,,,,
C11102,กฟบ.หนองเบน,,,,,,,,,,
C11104,กฟอ.แม่วงก์,,,,,,,,,,
C11105,กฟก.ชุมตาบง,,,,,,,,,,
C11106,กฟย.แม่เปิน,,,,,,,,,,
C12101,กฟอ.พัฒนานิคม,,,,,,,,,,
C12102,กฟย.บ้านแก่งเสือเต้น,,,,,,,,,,
C13101,กฟอ.ชัยบาดาล,,,,,,,,,,
C13102,กฟอ.ลำสนธิ,,,,,,,,,,
C13201,กฟอ.ท่าหลวง,,,,,,,,,,
D10105,กฟอ.นิคมน้ำอูน,,,,,,,,,,
D10201,กฟอ.สว่างแดนดิน,,,,,,,,,,
D10202,กฟอ.ส่องดาว,,,,,,,,,,
D10205,กฟอ.เจริญศิลป์,,,,,,,,,,
D10301,กฟอ.วานรนิวาส,,,,,,,,,,
D10302,กฟย.บ้านม่วง,,,,,,,,,,
D10303,กฟย.คำตากล้า,,,,,,,,,,
D11101,กฟจ.หนองบัวลำภู,,,,,,,,,,
D11103,กฟอ.โนนสัง,,,,,,,,,,
D11106,กฟอ.สุวรรณคูหา,,,,,,,,,,
D11201,กฟอ.ศรีบุญเรือง,,,,,,,,,,
D11301,กฟอ.นากลาง,,,,,,,,,,
D11302,กฟย.นาวัง,,,,,,,,,,
D12101,กฟอ.บ้านไผ่,,,,,,,,,,
D12102,กฟอ.ชนบท,,,,,,,,,,
D12103,กฟอ.เปือยน้อย,,,,,,,,,,
D12104,กฟก.บ้านแฮด,,,,,,,,,,
D12201,กฟอ.พล,,,,,,,,,,
D12203,กฟอ.แวงน้อย,,,,,,,,,,
D12204,กฟอ.แวงใหญ่,,,,,,,,,,
D12401,กฟอ.มัญจาคีรี,,,,,,,,,,
D12403,กฟก.โคกโพธิ์ไชย,,,,,,,,,,
D12501,กฟอ.หนองสองห้อง,,,,,,,,,,
D13101,กฟอ.บึงกาฬ,,,,,,,,,,
D13103,กฟอ.ปากคาด,,,,,,,,,,
D13104,กฟอ.พรเจริญ,,,,,,,,,,
D13107,กฟอ.โซ่พิสัย,,,,,,,,,,
D13109,กฟอ.ศรีวิไล,,,,,,,,,,
D13113,กฟอ.บุ่งคล้า,,,,,,,,,,
D13201,กฟอ.เซกา,,,,,,,,,,
D13202,กฟย.บึงโขงหลง,,,,,,,,,,
D14101,กฟจ.ขอนแก่น 2 (มะลิวัลย์),,,,,,,,,,
D14102,กฟต.ท่าพระ,,,,,,,,,,
D14201,กฟอ.บ้านฝาง,,,,,,,,,,
D14202,กฟย.พระยืน,,,,,,,,,,
D15101,กฟจ.อุดรธานี 2 (นิตโย),,,,,,,,,,
D15201,กฟอ.เพ็ญ,,,,,,,,,,
D15202,กฟอ.สร้างคอม,,,,,,,,,,
E06104,กฟอ.ศรีสมเด็จ,,,,,,,,,,
E06106,กฟอ.ธวัชบุรี,,,,,,,,,,
E06107,กฟอ.เมืองสรวง,,,,,,,,,,
E06108,กฟต.ธงธานี,,,,,,,,,,
E06110,กฟก.เชียงขวัญ,,,,,,,,,,
E06201,กฟอ.สุวรรณภูมิ,,,,,,,,,,
E06205,กฟอ.โพนทราย,,,,,,,,,,
E06301,กฟอ.เกษตรวิสัย,,,,,,,,,,
E06302,กฟอ.ปทุมรัตต์,,,,,,,,,,
E06401,กฟอ.อาจสามารถ,,,,,,,,,,
E07101,กฟจ.มุกดาหาร,,,,,,,,,,
E07102,กฟอ.ดอนตาล,,,,,,,,,,
E07103,กฟอ.นิคมคำสร้อย,,,,,,,,,,
E07108,กฟอ.หว้านใหญ่,,,,,,,,,,
E07201,กฟอ.คำชะอี,,,,,,,,,,
E07202,กฟอ.หนองสูง,,,,,,,,,,
E07203,กฟอ.ดงหลวง,,,,,,,,,,
E07204,กฟต.กกตูม,,,,,,,,,,
E08101,กฟจ.อำนาจเจริญ,,,,,,,,,,
E08107,กฟอ.หัวตะพาน,,,,,,,,,,
E08108,กฟอ.ลืออำนาจ,,,,,,,,,,
E08109,กฟอ.เสนางคนิคม,,,,,,,,,,
E08111,กฟอ.ปทุมราชวงศา,,,,,,,,,,
E08112,กฟอ.พนา,,,,,,,,,,
E08113,กฟย.ชานุมาน,,,,,,,,,,
E08301,กฟอ.เลิงนกทา,,,,,,,,,,
F08201,กฟอ.ประทาย,,,,,,,,,,
F08202,กฟอ.โนนแดง,,,,,,,,,,
F08301,กฟอ.คง,,,,,,,,,,
F08302,กฟอ.บ้านเหลื่อม,,,,,,,,,,
F09101,กฟอ.โชคชัย,,,,,,,,,,
F09201,กฟอ.ปักธงชัย,,,,,,,,,,
F09301,กฟอ.ครบุรี,,,,,,,,,,
F09401,กฟอ.วังน้ำเขียว,,,,,,,,,,
F09501,กฟอ.หนองบุญมาก,,,,,,,,,,
F09601,กฟอ.เสิงสาง,,,,,,,,,,
F10101,กฟอ.พิมาย,,,,,,,,,,
F10201,กฟอ.ชุมพวง,,,,,,,,,,
F10202,กฟอ.เมืองยาง,,,,,,,,,,
F11101,กฟอ.ภูเขียว,,,,,,,,,,
F11102,กฟอ.คอนสาร,,,,,,,,,,
F11103,กฟอ.บ้านแท่น,,,,,,,,,,
F11201,กฟอ.เกษตรสมบูรณ์,,,,,,,,,,
F12101,กฟอ.ปราสาท,,,,,,,,,,
F12102,กฟอ.กาบเชิง,,,,,,,,,,
F12106,กฟก.พนมดงรัก,,,,,,,,,,
F12201,กฟอ.สังขะ,,,,,,,,,,
F12202,กฟอ.บัวเชด,,,,,,,,,,
F13101,กฟจ.นครราชสีมา 2,,,,,,,,,,
F13102,กฟย.เฉลิมพระเกียรติ,,,,,,,,,,
F13201,กฟอ.จักราช,,,,,,,,,,
F13202,กฟย.ห้วยแถลง,,,,,,,,,,
F14101,กฟจ.นครราชสีมา 3,,,,,,,,,,
F14102,กฟอ.ขามทะเลสอ,,,,,,,,,,
G13101,กฟอ.ธัญบุรี,,,,,,,,,,
G13201,กฟส.หนองเสือ,,,,,,,,,,
G14101,กฟอ.บางปะอิน,,,,,,,,,,
G15101,กฟอ.แก่งคอย,,,,,,,,,,
G15201,กฟอ.มวกเหล็ก,,,,,,,,,,
G15202,กฟอ.วังม่วง,,,,,,,,,,
G15203,กฟต.ซับสนุ่น,,,,,,,,,,
G16101,กฟจ.สระแก้ว,,,,,,,,,,
G16102,กฟอ.เขาฉกรรจ์,,,,,,,,,,
G16201,กฟอ.วังน้ำเย็น,,,,,,,,,,
G16202,กฟย.วังสมบูรณ์,,,,,,,,,,
G17101,กฟฟ.ปทุมธานี 2 (บางกะดี),,,,,,,,,,
G18101,กฟอ.วังน้อย,,,,,,,,,,
G19101,กฟอ.ลำลูกกา,,,,,,,,,,
G20101,กฟอ.คลองหลวง,,,,,,,,,,
G21101,กฟอ.ลาดหลุมแก้ว,,,,,,,,,,
G22101,กฟภ.หนองแค,,,,,,,,,,
G22301,กฟอ.วิหารแดง,,,,,,,,,,
G23101,กฟภ.ศรีมหาโพธิ,,,,,,,,,,
G23102,กฟย.ศรีมโหสถ,,,,,,,,,,
G23103,กฟย.ท่าตูม,,,,,,,,,,
G24101,กฟฟ.ประตูน้ำพระอินทร์,,,,,,,,,,
G25101,กฟฟ.บ้านหินกอง,,,,,,,,,,
H09105,กฟอ.วังจันทร์,,,,,,,,,,
H09106,กฟก.เขาชะเมา,,,,,,,,,,
H10101,กฟอ.บางปะกง,,,,,,,,,,
H11101,กฟฟ.บางแสน,,,,,,,,,,
H12101,กฟอ.บ้านบึง,,,,,,,,,,
H12103,กฟอ.หนองใหญ่,,,,,,,,,,
H13101,กฟอ.บ้านฉาง,,,,,,,,,,
H14101,กฟฟ.มาบตาพุด,,,,,,,,,,
H14201,กฟอ.นิคมพัฒนา,,,,,,,,,,
H15101,กฟอ.พนมสารคาม,,,,,,,,,,
H15102,กฟอ.ราชสาส์น,,,,,,,,,,
H15201,กฟอ.สนามชัยเขต,,,,,,,,,,
H15202,กฟอ.ท่าตะเกียบ,,,,,,,,,,
H16101,กฟอ.ปลวกแดง,,,,,,,,,,
H17101,กฟอ.บ้านค่าย,,,,,,,,,,
H18101,กฟฟ.จอมเทียน,,,,,,,,,,
H19101,กฟฟ.บึง,,,,,,,,,,
H20101,กฟอ.พานทอง,,,,,,,,,,
H21101,กฟอ.สอยดาว,,,,,,,,,,
H21102,กฟย.โป่งน้ำร้อน,,,,,,,,,,
I09101,กฟฟ.อ้อมน้อย,,,,,,,,,,
I10101,กฟอ.กำแพงแสน,,,,,,,,,,
I11101,กฟอ.นครชัยศรี,,,,,,,,,,
I11201,กฟอ.พุทธมณฑล,,,,,,,,,,
I12101,กฟอ.บ่อพลอย,,,,,,,,,,
I12102,กฟอ.หนองปรือ,,,,,,,,,,
I12201,กฟอ.เลาขวัญ,,,,,,,,,,
I13101,กฟอ.เดิมบางนางบวช,,,,,,,,,,
I13201,กฟอ.ด่านช้าง,,,,,,,,,,
I13301,กฟอ.หนองหญ้าไซ,,,,,,,,,,
I14101,กฟอ.บางเลน,,,,,,,,,,
I14102,กฟต.บางหลวง,,,,,,,,,,
I15101,กฟอ.ท่ามะกา,,,,,,,,,,
I15201,กฟส.ท่าเรือ,,,,,,,,,,
I16101,กฟจ.สมุทรสาคร2,,,,,,,,,,
I16102,กฟต.คลองตัน,,,,,,,,,,
J09101,กฟอ.โพธาราม,,,,,,,,,,
J09106,กฟต.นางแก้ว,,,,,,,,,,
J09201,กฟอ.ดำเนินสะดวก,,,,,,,,,,
J09301,กฟฟ.ดอนไผ่,,,,,,,,,,
J09401,กฟอ.บางแพ,,,,,,,,,,
J10101,กฟอ.ชะอำ,,,,,,,,,,
J11101,กฟอ.บางสะพาน,,,,,,,,,,
J11102,กฟอ.บางสะพานน้อย,,,,,,,,,,
J12101,กฟอ.จอมบึง,,,,,,,,,,
J12104,กฟต.ด่านทับตะโก,,,,,,,,,,
J12201,กฟอ.สวนผึ้ง,,,,,,,,,,
J13101,กฟอ.หลังสวน,,,,,,,,,,
J13102,กฟย.ปากน้ำหลังสวน,,,,,,,,,,
J13103,กฟย.ละแม,,,,,,,,,,
J13104,กฟย.ทุ่งตะโก,,,,,,,,,,
J13201,กฟส.สวี,,,,,,,,,,
K08103,กฟต.เกาะเต่า,,,,,,,,,,
K08201,กฟอ.เกาพะงัน,,,,,,,,,,
K09101,กฟอ.พุนพิน,,,,,,,,,,
K09105,กฟอ.เคียนซา,,,,,,,,,,
K09106,กฟอ.ท่าฉาง,,,,,,,,,,
K09107,กฟย.วิภาวดี,,,,,,,,,,
K09201,กฟอ.ไชยา,,,,,,,,,,
K09301,กฟอ.บ้านตาขุน,,,,,,,,,,
K09302,กฟอ.คีรีรัฐนิคม,,,,,,,,,,
K09303,กฟอ.พนม,,,,,,,,,,
K09401,กฟอ.ท่าชนะ,,,,,,,,,,
K10101,กฟอ.ปากพนัง,,,,,,,,,,
K10102,กฟอ.เชียรใหญ่,,,,,,,,,,
K10201,กฟอ.หัวไทร,,,,,,,,,,
K11101,กฟอ.ถลาง,,,,,,,,,,
K11102,กฟย.เกาะยาว,,,,,,,,,,
K12101,กฟภ.ตะกั่วป่า,,,,,,,,,,
K12102,กฟอ.กะปง,,,,,,,,,,
K12103,กฟอ.คุระบุรี,,,,,,,,,,
K13101,กฟภ.ป่าตอง,,,,,,,,,,
K14101,กฟภ.กาญจนดิษฐ์,,,,,,,,,,
K14102,กฟย.ดอนสัก,,,,,,,,,,
K15101,กฟอ.เวียงสระ,,,,,,,,,,
K15102,กฟอ.ชัยบุรี,,,,,,,,,,
K15201,กฟส.พระแสง,,,,,,,,,,
L08101,กฟอ.สุไหงโก-ลก,,,,,,,,,,
L08102,กฟอ.สุไหงปาดี,,,,,,,,,,
L08104,กฟอ.แว้ง,,,,,,,,,,
L08106,กฟอ.สุคิริน,,,,,,,,,,
L09101,กฟอ.เบตง,,,,,,,,,,
L10101,กฟอ.สายบุรี,,,,,,,,,,
L10105,กฟอ.ทุ่งยางแดง,,,,,,,,,,
L10106,กฟอ.ไม้แก่น,,,,,,,,,,
L10107,กฟอ.กะพ้อ,,,,,,,,,,
L10201,กฟอ.มายอ,,,,,,,,,,
L10202,กฟอ.ปะนาเระ,,,,,,,,,,
L11101,กฟอ.ระโนด,,,,,,,,,,
L11103,กฟอ.กระแสสินธุ์,,,,,,,,,,
L11201,กฟอ.สทิงพระ,,,,,,,,,,
L12101,กฟอ.สะเดา,,,,,,,,,,
L12102,กฟต.ปาดังเบซาร์,,,,,,,,,,
L12103,กฟย.ด่านนอก,,,,,,,,,,
L12201,กฟฟ.พังลา,,,,,,,,,,
L12202,กฟอ.คลองหอยโข่ง,,,,,,,,,,
L13101,กฟอ.จะนะ,,,,,,,,,,
L13201,กฟอ.นาทวี,,,,,,,,,,
L13301,กฟอ.สะบ้าย้อย,,,,,,,,,,
L13401,กฟอ.เทพา,,,,,,,,,,
